id,template_id,day_number,task_title,task_description,task_type,sort_order,is_active,is_deleted,created_at,updated_at,created_by,updated_by
acd28538-5fa5-40fd-8f50-eea45886b2f4,e81d77a0-0109-4c12-a167-9bf461d3fa09,20,दिन 20 टॉपिक: रैखिक प्रोग्रामन और बेज प्रमेय,आज का MCQ टेस्ट इसी टॉपिक 'रैखिक प्रोग्रामन और बेज प्रमेय' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
0336b428-ce90-480e-b51a-17aa51525f04,e81d77a0-0110-4c12-a167-9bf461d3fa10,1,"दिन 1 टॉपिक: समुच्चय, उपसमुच्चय और घात समुच्चय","आज का MCQ टेस्ट इसी टॉपिक 'समुच्चय, उपसमुच्चय और घात समुच्चय' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
56e826bb-5905-4aa2-8920-f112a029b396,e81d77a0-0110-4c12-a167-9bf461d3fa10,2,दिन 2 टॉपिक: संबंध और फलन,आज का MCQ टेस्ट इसी टॉपिक 'संबंध और फलन' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8598d82f-2e15-4a36-bc14-0e49f3beb82d,e81d77a0-0110-4c12-a167-9bf461d3fa10,3,दिन 3 टॉपिक: त्रिकोणमितीय फलन और सर्वसमिकाएं,आज का MCQ टेस्ट इसी टॉपिक 'त्रिकोणमितीय फलन और सर्वसमिकाएं' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
72e93e86-1940-4733-a4a1-2e1ffb6f69df,e81d77a0-0110-4c12-a167-9bf461d3fa10,4,दिन 4 टॉपिक: गणितीय आगमन का सिद्धांत,आज का MCQ टेस्ट इसी टॉपिक 'गणितीय आगमन का सिद्धांत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8fb5f932-d343-4b01-827d-374ddd832604,e81d77a0-0110-4c12-a167-9bf461d3fa10,5,दिन 5 टॉपिक: सम्मिश्र संख्याएं और द्विघात समीकरण,आज का MCQ टेस्ट इसी टॉपिक 'सम्मिश्र संख्याएं और द्विघात समीकरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a970ed38-e2bd-4a82-a98e-341062014c5d,e81d77a0-0110-4c12-a167-9bf461d3fa10,6,दिन 6 टॉपिक: रैखिक असमिकाएं,आज का MCQ टेस्ट इसी टॉपिक 'रैखिक असमिकाएं' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
19c8f3aa-f420-403f-ad21-18612d7460ed,e81d77a0-0110-4c12-a167-9bf461d3fa10,7,दिन 7 टॉपिक: क्रमचय,आज का MCQ टेस्ट इसी टॉपिक 'क्रमचय' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
308f4c34-13c8-4786-8838-54fba3115c4d,e81d77a0-0110-4c12-a167-9bf461d3fa10,8,दिन 8 टॉपिक: संचय,आज का MCQ टेस्ट इसी टॉपिक 'संचय' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b85fe55d-1f82-46e5-8076-acf1162a3e33,e81d77a0-0110-4c12-a167-9bf461d3fa10,9,दिन 9 टॉपिक: द्विपद प्रमेय और व्यापक पद,आज का MCQ टेस्ट इसी टॉपिक 'द्विपद प्रमेय और व्यापक पद' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
44af10e6-20f7-4a22-989a-543685259707,e81d77a0-0110-4c12-a167-9bf461d3fa10,10,दिन 10 टॉपिक: समांतर श्रेणी (AP),आज का MCQ टेस्ट इसी टॉपिक 'समांतर श्रेणी (AP)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8820be53-fd4b-4cd0-b537-9a34575107b1,e81d77a0-0110-4c12-a167-9bf461d3fa10,11,दिन 11 टॉपिक: गुणोत्तर श्रेणी (GP),आज का MCQ टेस्ट इसी टॉपिक 'गुणोत्तर श्रेणी (GP)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
98bf7e94-e543-49df-a28e-4c62ed35968b,e81d77a0-0110-4c12-a167-9bf461d3fa10,12,दिन 12 टॉपिक: सरल रेखाएं और रेखा की ढाल,आज का MCQ टेस्ट इसी टॉपिक 'सरल रेखाएं और रेखा की ढाल' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
df8fa69e-acb6-4922-8bf6-14ba57daaa35,e81d77a0-0110-4c12-a167-9bf461d3fa10,13,दिन 13 टॉपिक: शंकु परिच्छेद (वृत्त और परवलय),आज का MCQ टेस्ट इसी टॉपिक 'शंकु परिच्छेद (वृत्त और परवलय)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
753ab914-18ab-4aec-a85d-6d0a1a781fb5,e81d77a0-0110-4c12-a167-9bf461d3fa10,14,दिन 14 टॉपिक: शंकु परिच्छेद (दीर्घवृत्त और अतिपरवलय),आज का MCQ टेस्ट इसी टॉपिक 'शंकु परिच्छेद (दीर्घवृत्त और अतिपरवलय)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ce6c98a9-d421-4872-97d0-52925bb773f8,e81d77a0-0110-4c12-a167-9bf461d3fa10,15,दिन 15 टॉपिक: त्रिविमीय निर्देशांक ज्यामिति,आज का MCQ टेस्ट इसी टॉपिक 'त्रिविमीय निर्देशांक ज्यामिति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5f969a79-4a81-4dec-a045-ce076247a72b,e81d77a0-0110-4c12-a167-9bf461d3fa10,16,दिन 16 टॉपिक: फलनों की सीमाएं,आज का MCQ टेस्ट इसी टॉपिक 'फलनों की सीमाएं' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d7e821ac-c625-409f-b2cf-8e0730c828d0,e81d77a0-0110-4c12-a167-9bf461d3fa10,17,दिन 17 टॉपिक: फलनों के अवकलज,आज का MCQ टेस्ट इसी टॉपिक 'फलनों के अवकलज' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
